,Tamil Words
12753,காணவில்லையாம
12754,விண்ணகரையும
12755,தொடர்ந்த
12756,சந்நிதியிலிருந்த
12757,ப
12758,இளவரசியிடம
12759,அருமைக
12760,கிராமவாசிகளுக்கும
12761,சிற்றரசர்களுக்குச
12762,மண்டையைப
12763,போயிருக்க
12764,தொல்லைகளும
12765,செழிக்கும
12766,வெளுக்கப
12767,நீட்டிக
12768,எரித்துக
12769,சடசடவென்ற
12770,இழைந்த
12771,கூட்டத்தாரின
12772,ஜ்வால
12773,காண்பித்துக
12774,தளபதியைப
12775,சந்தேகமில்லைசற்ற
12776,புரியாமல
12777,மீறிய
12778,மேலேதானிருந்தத
12779,அம்மாள
12780,கூறிய
12781,அறிவிலும
12782,பிடிக்காதுதான
12783,மாதேவிக்குப
12784,சிம்மாசனாதிபதிகள
12785,சித்தியாகும
12786,தூதனிடம
12787,இவளுடைய
12788,ஒடுக்கத்துடன
12789,பேச்சில
12790,உன்னைப
12791,உச்சிவேள
12792,கோரிக்க
12793,திகழ்கிறத
12794,நேராமல
12795,அப்பெண
12796,பயல்கள
12797,ஆராய்ச்ச
12798,அதற்கெல்லாம
12799,வருவதற்காகவ
12800,பிராட்டியார
12801,அளவில்ல
12802,பல்லவன
12803,போவார
12804,விளக்கத்தில
12805,உடனடியாகத்தான
12806,சத்துர
12807,மேதாவிகளுக்கும
12808,காட்சிகளைக
12809,தஞ்சைபுரிவாசிகள
12810,இருக்கிறோம
12811,காலத்துக்கெல்லாம
12812,விடுவிடுவென்ற
12813,பிராணனைய
12814,சேர்ந்தோம
12815,நரைத்துப
12816,பிடித்திருக்கவில்ல
12817,தீவர்த்திகளுக்க
12818,மஞ்சத்தின
12819,வருகின்றனர
12820,காய்கள
12821,சைவத்தையும
12822,உசிதமான
12823,கரையைத
12824,வைதும்பராயர்களால
12825,வைத்தத
12826,சந்தர்ப்பம
12827,கீத
12828,பாராட்டுகிறார்கள
12829,அலைக
12830,பெருநற்கிள்ள
12831,துன்புறுத்துவதில
12832,உளறிக
12833,என்னவாயிற்ற
12834,சாம்ராஜ்யத்துக்க
12835,மகாராணியாக
12836,கிடைத்திருக்கிறத
12837,பாட்டில
12838,உறவினர
12839,வீதிகளிலெல்லாம
12840,பாடியபோத
12841,யமனுக்க
12842,நேர்ந்தால
12843,கூர்ம
12844,படையார
12845,மதிள
12846,மேற்கூறிய
12847,வந்தேன்நாட
12848,இதுதான
12849,ஆயிற்ற
12850,எடுத்தபோத
12851,நந்தவனத்துக்க
12852,திடுக்கிட்டுத
12853,செவ்வையாக
12854,ஸ்தலம
12855,செல்வரான
12856,உடைமைகளைத
12857,விளக்கமாகவும
12858,எண்ணமிடுவதற்குள
12859,திரிந்த
12860,சிலம்புகளும
12861,அவதரித்திருந்தாய
12862,நீடூழ
12863,குறித்த
12864,முகஸ்துதியாகும
12865,தாங்க
12866,கொண்டிருக்கவில்ல
12867,எனற
12868,ஆள்வதைக
12869,அனுப்பிக
12870,கொட்டிப
12871,பாடினான்பொலிக
12872,உற்சாகத்துக்க
12873,வளைத்துக
12874,போகிறவன
12875,நிற்பதற்குரிய
12876,குடும்பத்தாரும
12877,மழபாடிதான
12878,நிற்கிறார்கள
12879,ராணிக்க
12880,ஐயத்துக்க
12881,திகழ்ந்தன
12882,தெரிவித்தார
12883,உடல்கள
12884,மயிரில
12885,கோபத்தைத
12886,கங்கைதான
12887,பளுவூர
12888,சென்றால
12889,சாத்தனார
12890,அரண்மனையில்தான
12891,மறுபக்கத்த
12892,பிக்ஷுக்கள
12893,இளைய
12894,உபயோகித்துக
12895,அருள்மொழிவர்மரைச
12896,புழுக்கும
12897,மயக்கத்தில
12898,தூணில
12899,அக்குரல
12900,தழைகளையும
12901,கூடாதாம
12902,வேகவாஹினியான
12903,சம்மதித்தார
12904,கரிகாலர
12905,நெடுங்கால
12906,அவர்களுக்குப
12907,அச்செய்திய
12908,ஆகியவர்கள
12909,புரண்ட
12910,கைவிளக்கைத
12911,பொந்துகளின
12912,அடிப்பக்கத்திலிருந்துதான
12913,எடுப்பித்துள்ள
12914,அரிசிலாற
12915,மயக்கத்த
12916,மூத்தவளான
12917,தம்முடன
12918,சேர்ந்தான
12919,குதிரையுடன
12920,பெரியவராயிருந்தால
12921,இருக்கிறாள
12922,எப்படியெல்லாம
12923,காதையும
12924,நிர்மூலம
